16shots/1run/32prompts/seed1/index15 8100 3071 37.9 62.1 31.4
16shots/1run/32prompts/seed1/index16 8100 3797 46.9 53.1 43.8
16shots/1run/32prompts/seed1/index17 8100 3299 40.7 59.3 35.0
16shots/1run/32prompts/seed1/index18 8100 2845 35.1 64.9 30.3
16shots/1run/32prompts/seed1/index19 8100 3749 46.3 53.7 41.8
16shots/1run/32prompts/seed1/index20 8100 3839 47.4 52.6 40.7
16shots/1run/32prompts/seed1/index21 8100 3486 43.0 57.0 38.2
16shots/1run/32prompts/seed1/index22 8100 2956 36.5 63.5 33.1
16shots/1run/32prompts/seed1/index23 8100 3004 37.1 62.9 33.5
16shots/1run/32prompts/seed1/index24 8100 3043 37.6 62.4 37.2
16shots/1run/32prompts/seed1/index25 8100 2731 33.7 66.3 23.7
16shots/1run/32prompts/seed1/index26 8100 4518 55.8 44.2 52.3
16shots/1run/32prompts/seed1/index27 8100 3644 45.0 55.0 40.1
16shots/1run/32prompts/seed1/index28 8100 2906 35.9 64.1 29.7
16shots/1run/32prompts/seed1/index29 8100 3092 38.2 61.8 30.9
16shots/1run/32prompts/seed1/index30 8100 2442 30.1 69.9 22.3
16shots/1run/32prompts/seed1/index31 8100 4815 59.4 40.6 56.4
eurosat/16shots/1run/32prompts/seed2 8100 6372 78.7 21.3 77.8
16shots/1run/32prompts/seed2/index0 8100 4205 51.9 48.1 48.3
16shots/1run/32prompts/seed2/index1 8100 4063 50.2 49.8 44.6
16shots/1run/32prompts/seed2/index2 8100 2476 30.6 69.4 27.9
16shots/1run/32prompts/seed2/index3 8100 3529 43.6 56.4 37.9
16shots/1run/32prompts/seed2/index4 8100 4063 50.2 49.8 40.4
16shots/1run/32prompts/seed2/index5 8100 2314 28.6 71.4 16.4
16shots/1run/32prompts/seed2/index6 8100 4674 57.7 42.3 52.9
16shots/1run/32prompts/seed2/index7 8100 3102 38.3 61.7 35.2
16shots/1run/32prompts/seed2/index8 8100 2994 37.0 63.0 34.7
16shots/1run/32prompts/seed2/index9 8100 4468 55.2 44.8 54.4
16shots/1run/32prompts/seed2/index10 8100 3360 41.5 58.5 34.4
16shots/1run/32prompts/seed2/index11 8100 2610 32.2 67.8 23.9
16shots/1run/32prompts/seed2/index12 8100 2810 34.7 65.3 33.0
16shots/1run/32prompts/seed2/index13 8100 3933 48.6 51.4 47.2
16shots/1run/32prompts/seed2/index14 8100 3593 44.4 55.6 42.0
16shots/1run/32prompts/seed2/index15 8100 2702 33.4 66.6 29.1
16shots/1run/32prompts/seed2/index16 8100 3167 39.1 60.9 34.4
16shots/1run/32prompts/seed2/index17 8100 2461 30.4 69.6 25.7
16shots/1run/32prompts/seed2/index18 8100 2970 36.7 63.3 30.2
16shots/1run/32prompts/seed2/index19 8100 3906 48.2 51.8 42.1
16shots/1run/32prompts/seed2/index20 8100 2432 30.0 70.0 28.7
16shots/1run/32prompts/seed2/index21 8100 3021 37.3 62.7 30.9
16shots/1run/32prompts/seed2/index22 8100 3424 42.3 57.7 36.6
16shots/1run/32prompts/seed2/index23 8100 3220 39.8 60.2 38.8
16shots/1run/32prompts/seed2/index24 8100 3977 49.1 50.9 46.7
16shots/1run/32prompts/seed2/index25 8100 3253 40.2 59.8 34.5
16shots/1run/32prompts/seed2/index26 8100 4812 59.4 40.6 57.3
16shots/1run/32prompts/seed2/index27 8100 3519 43.4 56.6 38.8
16shots/1run/32prompts/seed2/index28 8100 2685 33.1 66.9 29.2
16shots/1run/32prompts/seed2/index29 8100 4182 51.6 48.4 49.8
16shots/1run/32prompts/seed2/index30 8100 1611 19.9 80.1 17.1
16shots/1run/32prompts/seed2/index31 8100 3469 42.8 57.2 35.0
eurosat/16shots/1run/32prompts/seed3 8100 6367 78.6 21.4 77.9
16shots/1run/32prompts/seed3/index0 8100 4335 53.5 46.5 49.5
16shots/1run/32prompts/seed3/index1 8100 4023 49.7 50.3 43.8
16shots/1run/32prompts/seed3/index2 8100 2888 35.7 64.3 32.3
16shots/1run/32prompts/seed3/index3 8100 3351 41.4 58.6 38.4
16shots/1run/32prompts/seed3/index4 8100 2042 25.2 74.8 19.8
16shots/1run/32prompts/seed3/index5 8100 3433 42.4 57.6 40.1
16shots/1run/32prompts/seed3/index6 8100 4646 57.4 42.6 55.7
16shots/1run/32prompts/seed3/index7 8100 2786 34.4 65.6 27.9
16shots/1run/32prompts/seed3/index8 8100 3660 45.2 54.8 38.9
16shots/1run/32prompts/seed3/index9 8100 3464 42.8 57.2 40.3
16shots/1run/32prompts/seed3/index10 8100 2884 35.6 64.4 28.5
16shots/1run/32prompts/seed3/index11 8100 3087 38.1 61.9 37.6
16shots/1run/32prompts/seed3/index12 8100 3429 42.3 57.7 40.5
16shots/1run/32prompts/seed3/index13 8100 2647 32.7 67.3 26.2
16shots/1run/32prompts/seed3/index14 8100 4834 59.7 40.3 55.7
16shots/1run/32prompts/seed3/index15 8100 2694 33.3 66.7 31.2
16shots/1run/32prompts/seed3/index16 8100 3133 38.7 61.3 37.8
16shots/1run/32prompts/seed3/index17 8100 2685 33.1 66.9 29.5
16shots/1run/32prompts/seed3/index18 8100 3020 37.3 62.7 32.7
16shots/1run/32prompts/seed3/index19 8100 3080 38.0 62.0 32.6
16shots/1run/32prompts/seed3/index20 8100 4369 53.9 46.1 51.5
16shots/1run/32prompts/seed3/index21 8100 3064 37.8 62.2 31.0
16shots/1run/32prompts/seed3/index22 8100 4864 60.0 40.0 53.5
16shots/1run/32prompts/seed3/index23 8100 3689 45.5 54.5 38.8
16shots/1run/32prompts/seed3/index24 8100 3428 42.3 57.7 41.3
16shots/1run/32prompts/seed3/index25 8100 2677 33.0 67.0 26.4
16shots/1run/32prompts/seed3/index26 8100 4362 53.9 46.1 49.6
16shots/1run/32prompts/seed3/index27 8100 3663 45.2 54.8 39.2
16shots/1run/32prompts/seed3/index28 8100 3097 38.2 61.8 36.1
16shots/1run/32prompts/seed3/index29 8100 4500 55.6 44.4 53.7
16shots/1run/32prompts/seed3/index30 8100 3367 41.6 58.4 35.7
16shots/1run/32prompts/seed3/index31 8100 3990 49.3 50.7 46.1
eurosat/16shots/2run/1prompts/seed1 8100 6369 78.6 21.4 78.0
16shots/2run/1prompts/seed1/index0 8100 6367 78.6 21.4 78.0
eurosat/16shots/2run/1prompts/seed2 8100 6642 82.0 18.0 81.2
16shots/2run/1prompts/seed2/index0 8100 6643 82.0 18.0 81.2
eurosat/16shots/2run/1prompts/seed3 8100 6425 79.3 20.7 78.7
16shots/2run/1prompts/seed3/index0 8100 6428 79.4 20.6 78.7
eurosat/16shots/2run/2prompts/seed1 8100 6583 81.3 18.7 80.6
16shots/2run/2prompts/seed1/index0 8100 6105 75.4 24.6 74.2
16shots/2run/2prompts/seed1/index1 8100 5039 62.2 37.8 60.4
eurosat/16shots/2run/2prompts/seed2 8100 6567 81.1 18.9 80.4
16shots/2run/2prompts/seed2/index0 8100 5620 69.4 30.6 67.7
16shots/2run/2prompts/seed2/index1 8100 5766 71.2 28.8 70.5
eurosat/16shots/2run/2prompts/seed3 8100 6628 81.8 18.2 81.2
16shots/2run/2prompts/seed3/index0 8100 5127 63.3 36.7 62.4
16shots/2run/2prompts/seed3/index1 8100 6275 77.5 22.5 76.4
eurosat/16shots/2run/4prompts/seed1 8100 6660 82.2 17.8 81.5
16shots/2run/4prompts/seed1/index0 8100 4886 60.3 39.7 55.6
16shots/2run/4prompts/seed1/index1 8100 4902 60.5 39.5 58.4
16shots/2run/4prompts/seed1/index2 8100 5177 63.9 36.1 63.1
16shots/2run/4prompts/seed1/index3 8100 5283 65.2 34.8 61.8
eurosat/16shots/2run/4prompts/seed2 8100 6675 82.4 17.6 81.6
16shots/2run/4prompts/seed2/index0 8100 5686 70.2 29.8 68.3
16shots/2run/4prompts/seed2/index1 8100 5429 67.0 33.0 65.0
16shots/2run/4prompts/seed2/index2 8100 4863 60.0 40.0 59.4
16shots/2run/4prompts/seed2/index3 8100 4926 60.8 39.2 58.4
eurosat/16shots/2run/4prompts/seed3 8100 6524 80.5 19.5 80.0
16shots/2run/4prompts/seed3/index0 8100 5447 67.2 32.8 65.1
16shots/2run/4prompts/seed3/index1 8100 5499 67.9 32.1 67.4
16shots/2run/4prompts/seed3/index2 8100 5170 63.8 36.2 61.3
16shots/2run/4prompts/seed3/index3 8100 5639 69.6 30.4 67.4
eurosat/16shots/2run/8prompts/seed1 8100 6681 82.5 17.5 81.6
16shots/2run/8prompts/seed1/index0 8100 5193 64.1 35.9 61.3
16shots/2run/8prompts/seed1/index1 8100 5182 64.0 36.0 60.6
16shots/2run/8prompts/seed1/index2 8100 4628 57.1 42.9 55.1
16shots/2run/8prompts/seed1/index3 8100 4330 53.5 46.5 50.3
16shots/2run/8prompts/seed1/index4 8100 3359 41.5 58.5 35.0
16shots/2run/8prompts/seed1/index5 8100 3357 41.4 58.6 40.0
16shots/2run/8prompts/seed1/index6 8100 5504 68.0 32.0 64.9
16shots/2run/8prompts/seed1/index7 8100 4388 54.2 45.8 53.6
eurosat/16shots/2run/8prompts/seed2 8100 6611 81.6 18.4 80.8
16shots/2run/8prompts/seed2/index0 8100 4831 59.6 40.4 55.0
16shots/2run/8prompts/seed2/index1 8100 4014 49.6 50.4 46.6
16shots/2run/8prompts/seed2/index2 8100 4089 50.5 49.5 48.7
16shots/2run/8prompts/seed2/index3 8100 4719 58.3 41.7 54.0
16shots/2run/8prompts/seed2/index4 8100 4723 58.3 41.7 55.2
16shots/2run/8prompts/seed2/index5 8100 3868 47.8 52.2 45.0
16shots/2run/8prompts/seed2/index6 8100 5366 66.2 33.8 63.3
16shots/2run/8prompts/seed2/index7 8100 4422 54.6 45.4 49.6
eurosat/16shots/2run/8prompts/seed3 8100 6705 82.8 17.2 82.0
16shots/2run/8prompts/seed3/index0 8100 4177 51.6 48.4 46.4
16shots/2run/8prompts/seed3/index1 8100 5369 66.3 33.7 64.1
16shots/2run/8prompts/seed3/index2 8100 4219 52.1 47.9 46.1
16shots/2run/8prompts/seed3/index3 8100 3578 44.2 55.8 42.5
16shots/2run/8prompts/seed3/index4 8100 3990 49.3 50.7 44.6
16shots/2run/8prompts/seed3/index5 8100 3950 48.8 51.2 46.5
16shots/2run/8prompts/seed3/index6 8100 4443 54.9 45.1 53.3
16shots/2run/8prompts/seed3/index7 8100 5411 66.8 33.2 66.9
eurosat/16shots/2run/16prompts/seed1 8100 6615 81.7 18.3 81.1
16shots/2run/16prompts/seed1/index0 8100 2409 29.7 70.3 26.5
16shots/2run/16prompts/seed1/index1 8100 3875 47.8 52.2 42.0
16shots/2run/16prompts/seed1/index2 8100 4089 50.5 49.5 49.9
16shots/2run/16prompts/seed1/index3 8100 3488 43.1 56.9 39.4
16shots/2run/16prompts/seed1/index4 8100 3115 38.5 61.5 29.7
16shots/2run/16prompts/seed1/index5 8100 3842 47.4 52.6 43.4
16shots/2run/16prompts/seed1/index6 8100 4066 50.2 49.8 45.2
16shots/2run/16prompts/seed1/index7 8100 3652 45.1 54.9 42.5
16shots/2run/16prompts/seed1/index8 8100 3336 41.2 58.8 34.8
16shots/2run/16prompts/seed1/index9 8100 3937 48.6 51.4 43.3
16shots/2run/16prompts/seed1/index10 8100 4182 51.6 48.4 46.8
16shots/2run/16prompts/seed1/index11 8100 3333 41.1 58.9 36.5
16shots/2run/16prompts/seed1/index12 8100 4884 60.3 39.7 57.3
16shots/2run/16prompts/seed1/index13 8100 4172 51.5 48.5 44.6
16shots/2run/16prompts/seed1/index14 8100 4746 58.6 41.4 54.3
16shots/2run/16prompts/seed1/index15 8100 3517 43.4 56.6 38.0
eurosat/16shots/2run/16prompts/seed2 8100 6475 79.9 20.1 79.2
16shots/2run/16prompts/seed2/index0 8100 4637 57.2 42.8 55.6
16shots/2run/16prompts/seed2/index1 8100 3865 47.7 52.3 43.3
16shots/2run/16prompts/seed2/index2 8100 3962 48.9 51.1 47.5
16shots/2run/16prompts/seed2/index3 8100 3754 46.3 53.7 42.4
16shots/2run/16prompts/seed2/index4 8100 4253 52.5 47.5 50.1
16shots/2run/16prompts/seed2/index5 8100 2823 34.9 65.1 24.7
16shots/2run/16prompts/seed2/index6 8100 5130 63.3 36.7 60.0
16shots/2run/16prompts/seed2/index7 8100 3010 37.2 62.8 32.1
16shots/2run/16prompts/seed2/index8 8100 3448 42.6 57.4 40.0
16shots/2run/16prompts/seed2/index9 8100 3318 41.0 59.0 36.5
16shots/2run/16prompts/seed2/index10 8100 3817 47.1 52.9 42.2
16shots/2run/16prompts/seed2/index11 8100 3873 47.8 52.2 46.5
16shots/2run/16prompts/seed2/index12 8100 4040 49.9 50.1 46.9
16shots/2run/16prompts/seed2/index13 8100 2294 28.3 71.7 22.8
16shots/2run/16prompts/seed2/index14 8100 4173 51.5 48.5 48.5
16shots/2run/16prompts/seed2/index15 8100 2997 37.0 63.0 34.7
eurosat/16shots/2run/16prompts/seed3 8100 6571 81.1 18.9 80.4
16shots/2run/16prompts/seed3/index0 8100 3117 38.5 61.5 33.0
16shots/2run/16prompts/seed3/index1 8100 3518 43.4 56.6 37.0
16shots/2run/16prompts/seed3/index2 8100 4342 53.6 46.4 48.5
16shots/2run/16prompts/seed3/index3 8100 2345 29.0 71.0 20.6
16shots/2run/16prompts/seed3/index4 8100 3390 41.9 58.1 37.0
16shots/2run/16prompts/seed3/index5 8100 2456 30.3 69.7 27.0
16shots/2run/16prompts/seed3/index6 8100 4664 57.6 42.4 55.4
16shots/2run/16prompts/seed3/index7 8100 3957 48.9 51.1 41.7
16shots/2run/16prompts/seed3/index8 8100 3273 40.4 59.6 36.9
16shots/2run/16prompts/seed3/index9 8100 2952 36.4 63.6 32.5
16shots/2run/16prompts/seed3/index10 8100 3485 43.0 57.0 36.8
16shots/2run/16prompts/seed3/index11 8100 4708 58.1 41.9 54.5
16shots/2run/16prompts/seed3/index12 8100 3100 38.3 61.7 36.3
16shots/2run/16prompts/seed3/index13 8100 2943 36.3 63.7 30.2
16shots/2run/16prompts/seed3/index14 8100 4569 56.4 43.6 55.1
16shots/2run/16prompts/seed3/index15 8100 4450 54.9 45.1 52.8
eurosat/16shots/2run/32prompts/seed1 8100 6374 78.7 21.3 77.8
16shots/2run/32prompts/seed1/index0 8100 4098 50.6 49.4 48.0
16shots/2run/32prompts/seed1/index1 8100 3149 38.9 61.1 33.9
16shots/2run/32prompts/seed1/index2 8100 4591 56.7 43.3 55.6
16shots/2run/32prompts/seed1/index3 8100 3565 44.0 56.0 34.5
16shots/2run/32prompts/seed1/index4 8100 3008 37.1 62.9 31.1
16shots/2run/32prompts/seed1/index5 8100 2389 29.5 70.5 25.0
16shots/2run/32prompts/seed1/index6 8100 2443 30.2 69.8 21.6
16shots/2run/32prompts/seed1/index7 8100 1997 24.7 75.3 21.9
16shots/2run/32prompts/seed1/index8 8100 2425 29.9 70.1 24.9
16shots/2run/32prompts/seed1/index9 8100 907 11.2 88.8 2.2
16shots/2run/32prompts/seed1/index10 8100 4230 52.2 47.8 46.4
16shots/2run/32prompts/seed1/index11 8100 1824 22.5 77.5 19.9
16shots/2run/32prompts/seed1/index12 8100 3993 49.3 50.7 44.5
16shots/2run/32prompts/seed1/index13 8100 3196 39.5 60.5 35.2
16shots/2run/32prompts/seed1/index14 8100 3801 46.9 53.1 38.8
16shots/2run/32prompts/seed1/index15 8100 3073 37.9 62.1 31.4
16shots/2run/32prompts/seed1/index16 8100 3800 46.9 53.1 43.8
16shots/2run/32prompts/seed1/index17 8100 3301 40.8 59.2 35.1
16shots/2run/32prompts/seed1/index18 8100 2846 35.1 64.9 30.3
16shots/2run/32prompts/seed1/index19 8100 3741 46.2 53.8 41.7
16shots/2run/32prompts/seed1/index20 8100 3837 47.4 52.6 40.6
16shots/2run/32prompts/seed1/index21 8100 3482 43.0 57.0 38.2
16shots/2run/32prompts/seed1/index22 8100 2955 36.5 63.5 33.1
16shots/2run/32prompts/seed1/index23 8100 3006 37.1 62.9 33.5
16shots/2run/32prompts/seed1/index24 8100 3041 37.5 62.5 37.2
16shots/2run/32prompts/seed1/index25 8100 2733 33.7 66.3 23.7
16shots/2run/32prompts/seed1/index26 8100 4516 55.8 44.2 52.2
16shots/2run/32prompts/seed1/index27 8100 3647 45.0 55.0 40.2
16shots/2run/32prompts/seed1/index28 8100 2900 35.8 64.2 29.6
16shots/2run/32prompts/seed1/index29 8100 3093 38.2 61.8 31.0
16shots/2run/32prompts/seed1/index30 8100 2441 30.1 69.9 22.3
16shots/2run/32prompts/seed1/index31 8100 4816 59.5 40.5 56.4
eurosat/16shots/2run/32prompts/seed2 8100 6368 78.6 21.4 77.8
16shots/2run/32prompts/seed2/index0 8100 4372 54.0 46.0 48.9
16shots/2run/32prompts/seed2/index1 8100 3579 44.2 55.8 40.1
16shots/2run/32prompts/seed2/index2 8100 2454 30.3 69.7 28.5
16shots/2run/32prompts/seed2/index3 8100 2324 28.7 71.3 23.6
16shots/2run/32prompts/seed2/index4 8100 3950 48.8 51.2 39.7
16shots/2run/32prompts/seed2/index5 8100 2325 28.7 71.3 16.3
16shots/2run/32prompts/seed2/index6 8100 3723 46.0 54.0 39.1
16shots/2run/32prompts/seed2/index7 8100 3001 37.0 63.0 33.8
16shots/2run/32prompts/seed2/index8 8100 2395 29.6 70.4 27.5
16shots/2run/32prompts/seed2/index9 8100 5145 63.5 36.5 63.3
16shots/2run/32prompts/seed2/index10 8100 3582 44.2 55.8 38.8
16shots/2run/32prompts/seed2/index11 8100 3091 38.2 61.8 31.3
16shots/2run/32prompts/seed2/index12 8100 2755 34.0 66.0 31.9
16shots/2run/32prompts/seed2/index13 8100 3178 39.2 60.8 35.7
16shots/2run/32prompts/seed2/index14 8100 3703 45.7 54.3 41.6
16shots/2run/32prompts/seed2/index15 8100 2369 29.2 70.8 24.5
16shots/2run/32prompts/seed2/index16 8100 3069 37.9 62.1 32.7
16shots/2run/32prompts/seed2/index17 8100 2507 31.0 69.0 26.4
16shots/2run/32prompts/seed2/index18 8100 3328 41.1 58.9 31.2
16shots/2run/32prompts/seed2/index19 8100 3226 39.8 60.2 36.1
16shots/2run/32prompts/seed2/index20 8100 2258 27.9 72.1 26.0
16shots/2run/32prompts/seed2/index21 8100 3421 42.2 57.8 38.1
16shots/2run/32prompts/seed2/index22 8100 3574 44.1 55.9 37.6
16shots/2run/32prompts/seed2/index23 8100 3435 42.4 57.6 39.9
16shots/2run/32prompts/seed2/index24 8100 3029 37.4 62.6 28.0
16shots/2run/32prompts/seed2/index25 8100 4270 52.7 47.3 48.5
16shots/2run/32prompts/seed2/index26 8100 3782 46.7 53.3 43.9
